date,ticker,sector,open_price,close_price,daily_return,volume,market_cap_B,pe_ratio,dividend_yield,sp500_return
2024-11-13,JPM,Financials,118.18,116.71,-0.01244,2332732,540,5,0.0131,-0.003811
2024-11-13,BAC,Financials,27.54,27.17,-0.013372,5617259,260,17.94,0.0061,-0.003811
2024-11-13,XOM,Energy,70.46,72.18,0.024416,6672562,450,17.45,0.0515,-0.003811
2024-11-13,CVX,Energy,169.71,169.59,-0.000687,6734895,300,25.66,0.0166,-0.003811
2024-11-13,PG,Consumer,98.06,98.96,0.00917,3068598,380,24.31,0.0338,-0.003811
2024-11-13,KO,Consumer,80.62,79.63,-0.012222,5300046,260,34.41,0.0073,-0.003811
2024-11-15,AAPL,Technology,203.27,199.71,-0.017515,4199429,2800,24.51,0.0254,-0.012857
2024-11-15,MSFT,Technology,394.97,383.89,-0.028049,6646362,2900,20.85,0.0157,-0.012857
2024-11-15,JNJ,Healthcare,131.74,131.8,0.00046,2193292,380,19.72,0.0304,-0.012857
2024-11-15,PFE,Healthcare,22.58,22.49,-0.003957,5705701,160,8.67,0.0284,-0.012857
2024-11-15,JPM,Financials,116.71,115.88,-0.007145,5937148,540,31.57,0.0182,-0.012857
2024-11-15,BAC,Financials,27.17,27.21,0.001499,5947610,260,30.97,0.0047,-0.012857
2024-11-15,XOM,Energy,72.18,70.58,-0.022108,867893,450,20.93,0.0162,-0.012857
2024-11-15,CVX,Energy,169.59,174.24,0.02741,5633416,300,5,0.0111,-0.012857
2024-11-15,PG,Consumer,98.96,99.21,0.002562,4148171,380,10.44,0.0118,-0.012857
2024-11-15,KO,Consumer,79.63,79.13,-0.006282,4617085,260,19.28,0.0234,-0.012857
2024-11-16,AAPL,Technology,199.71,193.47,-0.031266,6782766,2800,19.43,0.0303,-0.017446
2024-11-16,MSFT,Technology,383.89,371.54,-0.032183,1963274,2900,23.69,0.0215,-0.017446
2024-11-16,JNJ,Healthcare,131.8,129.6,-0.016654,6328246,380,13.67,,-0.017446
2024-11-16,PFE,Healthcare,22.49,22.21,-0.012655,4658356,160,25.86,0.0262,-0.017446
2024-11-16,JPM,Financials,115.88,110.92,-0.042772,6527086,540,16.88,0.0034,-0.017446
2024-11-16,BAC,Financials,27.21,27.39,0.006734,6803201,260,29.93,0.0265,-0.017446
2024-11-16,XOM,Energy,70.58,69.07,-0.02141,5583289,450,19.61,0.0164,-0.017446
2024-11-16,CVX,Energy,174.24,168.97,-0.03022,4623794,300,36.45,0.0271,-0.017446
2024-11-16,PG,Consumer,99.21,95.6,-0.03641,5792718,380,5,0.035,-0.017446
2024-11-16,KO,Consumer,79.13,79.34,0.002646,4203857,260,25.74,0.0163,-0.017446
2024-11-18,AAPL,Technology,193.47,187.4,-0.031398,4074489,2800,35.65,0.0114,-0.007643
2024-11-18,MSFT,Technology,371.54,375.29,0.010085,3073364,2900,23.78,0.0134,-0.007643
2024-11-18,JNJ,Healthcare,129.6,131.0,0.010781,6339969,380,28.54,0.014,-0.007643
2024-11-18,PFE,Healthcare,22.21,21.97,-0.01099,3107112,160,22.22,0,-0.007643
2024-11-18,JPM,Financials,110.92,108.86,-0.01854,2709233,540,27.2,0,-0.007643
2024-11-18,BAC,Financials,27.39,27.36,-0.000998,3185697,260,5,0.01,-0.007643
2024-11-18,XOM,Energy,69.07,69.7,0.00919,7220196,450,31.52,0.0181,-0.007643
2024-11-18,CVX,Energy,168.97,165.23,-0.02216,865286,300,23.85,0.0192,-0.007643
2024-11-18,PG,Consumer,95.6,92.86,-0.02862,1204034,380,15.54,0.0289,-0.007643
2024-11-18,KO,Consumer,79.34,77.09,-0.028311,5408169,260,16.46,0.0231,-0.007643
2024-11-19,AAPL,Technology,187.4,188.51,0.005934,3646282,2800,29.58,0.0272,-0.000108
2024-11-19,MSFT,Technology,375.29,374.82,-0.001258,10819233,2900,40.46,0.0209,-0.000108
2024-11-19,JNJ,Healthcare,131.0,129.93,-0.008135,869526,380,,0.0148,-0.000108
2024-11-19,PFE,Healthcare,21.97,22.09,0.005521,9402678,160,10.45,0.011,-0.000108
2024-11-19,JPM,Financials,108.86,107.27,-0.014584,4251009,540,25.47,0.0173,-0.000108
2024-11-19,BAC,Financials,27.36,27.85,0.018014,5474383,260,16.88,0,-0.000108
2024-11-19,XOM,Energy,69.7,69.05,-0.009318,6380300,450,22.86,0.0192,-0.000108
2024-11-19,CVX,Energy,165.23,169.89,0.028197,2453381,300,5,0.0264,-0.000108
2024-11-19,PG,Consumer,92.86,92.94,0.000846,5548388,380,15.39,0.0067,-0.000108
2024-11-19,KO,Consumer,77.09,75.28,-0.023461,4183637,260,18.83,0.0275,-0.000108
2024-11-21,AAPL,Technology,188.51,192.17,0.019393,5353774,2800,24.54,0.0258,-0.008667
2024-11-21,MSFT,Technology,374.82,377.12,0.00613,4871123,2900,30.26,0.0372,-0.008667
2024-11-21,JNJ,Healthcare,129.93,131.84,0.014731,2435944,380,29.1,0.0153,-0.008667
2024-11-21,PFE,Healthcare,22.09,22.16,0.002978,4532374,160,13.18,0.0139,-0.008667
2024-11-21,JPM,Financials,107.27,102.28,-0.046493,2273168,540,17.41,0.0349,-0.008667
2024-11-21,BAC,Financials,27.85,27.32,-0.019187,4005961,260,33.71,0.0155,-0.008667
2024-11-21,XOM,Energy,69.05,66.5,-0.036893,7174048,450,28.64,0.0279,-0.008667
2024-11-21,CVX,Energy,169.89,165.35,-0.026698,3688730,300,7.85,0.0193,-0.008667
2024-11-21,PG,Consumer,92.94,92.72,-0.002315,2977081,380,25.65,0.0159,-0.008667
2024-11-21,KO,Consumer,75.28,74.29,-0.013124,5335690,260,34.78,0.0201,-0.008667
2024-11-22,AAPL,Technology,192.17,193.06,0.004611,4836721,2800,34.27,0.0187,-0.018713
2024-11-22,MSFT,Technology,377.12,382.45,0.014144,1499829,2900,19.81,0.0238,-0.018713
2024-11-22,JNJ,Healthcare,131.84,130.6,-0.0094,577263,380,13.92,0.0275,-0.018713
2024-11-22,PFE,Healthcare,22.16,21.65,-0.022904,8052768,160,33.71,0.0223,-0.018713
2024-11-22,JPM,Financials,102.28,100.42,-0.018213,6055721,540,25.56,0.0166,-0.018713
2024-11-22,BAC,Financials,27.32,27.01,-0.011446,5773423,260,20.04,0.0161,-0.018713
2024-11-22,XOM,Energy,66.5,66.06,-0.00659,3271420,450,32.96,0.0135,-0.018713
2024-11-22,CVX,Energy,165.35,166.99,0.009931,9072082,300,15.88,0.0185,-0.018713
2024-11-22,PG,Consumer,92.72,91.34,-0.014894,5230481,380,22.94,0.0125,-0.018713
2024-11-22,KO,Consumer,74.29,73.14,-0.015483,6332716,260,18.07,0.0337,-0.018713
2024-11-24,AAPL,Technology,193.06,193.74,0.003499,7028062,2800,18.99,0.0151,0.004526
2024-11-24,MSFT,Technology,382.45,372.02,-0.027277,6427661,2900,30.04,0.0248,0.004526
2024-11-24,JNJ,Healthcare,130.6,130.05,-0.004205,5549329,380,29.09,0.0226,0.004526
2024-11-24,PFE,Healthcare,21.65,21.65,9.2e-05,5242804,160,9.53,0.0022,0.004526
2024-11-24,JPM,Financials,100.42,102.39,0.019602,3340565,540,29.63,0.0358,0.004526
2024-11-24,BAC,Financials,27.01,26.66,-0.013021,6050822,260,28.11,0.0238,0.004526
2024-11-24,XOM,Energy,66.06,66.77,0.010695,6796457,450,34.6,0.0218,0.004526
2024-11-24,CVX,Energy,166.99,169.16,0.012983,8178352,300,12.17,0.0041,0.004526
2024-11-24,PG,Consumer,91.34,93.28,0.021218,4951659,380,15.03,0.0242,0.004526
2024-11-24,KO,Consumer,73.14,73.97,0.011344,7514151,260,16.15,0.0113,0.004526
2024-11-25,AAPL,Technology,193.74,192.93,-0.004179,5301109,2800,27.36,0.0207,0.012251
2024-11-25,MSFT,Technology,372.02,382.9,0.029247,2799122,2900,6.3,0.0184,0.012251
2024-11-25,JNJ,Healthcare,130.05,134.54,0.034532,5824970,380,24.96,0.0196,0.012251
2024-11-25,PFE,Healthcare,21.65,22.09,0.020527,7175334,160,20.2,0.031,0.012251
2024-11-25,JPM,Financials,102.39,106.03,0.035586,6006115,540,22.14,0.0184,0.012251
2024-11-25,BAC,Financials,26.66,26.67,0.000347,1967134,260,12.91,0.0224,0.012251
2024-11-25,XOM,Energy,66.77,67.96,0.017836,3427539,450,23.23,0.018,0.012251
2024-11-25,CVX,Energy,169.16,172.14,0.017589,3863989,300,24.14,0.0114,0.012251
2024-11-25,PG,Consumer,93.28,94.62,0.014348,3904829,380,19.81,0.0255,0.012251
2024-11-25,KO,Consumer,73.97,72.82,-0.015588,3282346,260,31.52,0.0153,0.012251
2024-11-26,AAPL,Technology,192.93,199.71,0.035166,4543834,2800,32.11,0.0258,0.024233
2024-11-26,MSFT,Technology,382.9,388.89,0.01565,10470255,2900,15.34,0.0149,0.024233
2024-11-26,JNJ,Healthcare,134.54,133.4,-0.008481,6076280,380,14.0,0.005,0.024233
2024-11-26,PFE,Healthcare,22.09,22.26,0.007648,2718160,160,12.6,0.0194,0.024233
2024-11-26,JPM,Financials,106.03,111.8,0.054388,7198097,540,19.31,0.0328,0.024233
2024-11-26,BAC,Financials,26.67,27.12,0.017009,2685356,260,25.1,0.0139,0.024233
2024-11-26,XOM,Energy,67.96,69.75,0.026382,6003067,450,21.32,0.0198,0.024233
2024-11-26,CVX,Energy,172.14,179.16,0.040793,2564390,300,26.4,0.0298,0.024233
2024-11-26,PG,Consumer,94.62,98.3,0.038909,5089228,380,22.52,0.0223,0.024233
2024-11-26,KO,Consumer,72.82,75.2,0.032636,194281,260,16.86,0.0224,0.024233
2024-11-28,AAPL,Technology,199.71,211.43,0.058685,2193864,2800,14.92,0.0308,0.022516
2024-11-28,MSFT,Technology,388.89,393.58,0.012048,4300898,2900,20.22,0.0104,0.022516
2024-11-28,JNJ,Healthcare,133.4,138.23,0.036191,5385470,380,17.85,0.0307,0.022516
2024-11-28,PFE,Healthcare,22.26,22.64,0.017243,5919352,160,11.73,0.0387,0.022516
2024-11-28,JPM,Financials,111.8,118.53,0.060157,158349,540,19.49,0.0109,0.022516
2024-11-28,BAC,Financials,27.12,26.5,-0.022705,5420491,260,37.12,0.025,0.022516
2024-11-28,XOM,Energy,69.75,70.47,0.010271,4420868,450,26.53,0.0194,0.022516
2024-11-28,CVX,Energy,179.16,186.51,0.041009,2298657,300,29.13,0.035,0.022516
2024-11-28,PG,Consumer,98.3,101.85,0.036155,5174586,380,28.09,0.0173,0.022516
2024-11-28,KO,Consumer,75.2,78.71,0.046647,4920596,260,5,0.0094,0.022516
2024-11-29,AAPL,Technology,211.43,210.8,-0.002967,5608410,2800,16.08,0.0306,-0.006063
2024-11-29,MSFT,Technology,393.58,391.19,-0.00606,8901215,2900,21.92,0.0324,-0.006063
2024-11-29,JNJ,Healthcare,138.23,139.47,0.009006,7835249,380,17.01,0.0224,-0.006063
2024-11-29,PFE,Healthcare,22.64,22.07,-0.025141,971121,160,37.68,0.0068,-0.006063
2024-11-29,JPM,Financials,118.53,118.41,-0.001015,5098742,540,17.65,0.0448,-0.006063
2024-11-29,BAC,Financials,26.5,26.66,0.006037,6231595,260,32.76,,-0.006063
2024-11-29,XOM,Energy,70.47,71.88,0.020057,5458733,450,36.93,0.0066,-0.006063
2024-11-29,CVX,Energy,186.51,188.58,0.0111,6727528,300,45.0,0.0186,-0.006063
2024-11-29,PG,Consumer,101.85,101.09,-0.00751,2685108,380,14.88,0.0045,-0.006063
2024-11-29,KO,Consumer,78.71,80.07,0.017285,4030912,260,24.13,0.02,-0.006063
2024-12-01,AAPL,Technology,210.8,202.19,-0.040825,4830485,2800,24.76,0.0185,-0.021105
2024-12-01,MSFT,Technology,391.19,391.76,0.001457,5041304,2900,27.99,0.0188,-0.021105
2024-12-01,JNJ,Healthcare,139.47,135.43,-0.028962,5566530,380,25.35,0.0025,-0.021105
2024-12-01,PFE,Healthcare,22.07,21.34,-0.033099,3917174,160,29.56,0.0213,-0.021105
2024-12-01,JPM,Financials,118.41,115.62,-0.023558,4730573,540,17.61,0.0137,-0.021105
2024-12-01,BAC,Financials,26.66,25.51,-0.043077,3334186,260,30.64,0.0263,-0.021105
2024-12-01,XOM,Energy,71.88,68.88,-0.041692,4464738,450,26.69,0.021,-0.021105
2024-12-01,CVX,Energy,188.58,181.64,-0.036825,7088624,300,15.41,,-0.021105
2024-12-01,PG,Consumer,101.09,97.68,-0.03375,5332831,380,25.8,0.0233,-0.021105
2024-12-01,KO,Consumer,80.07,76.51,-0.044463,3768291,260,26.09,0.009,-0.021105
2024-12-02,AAPL,Technology,202.19,198.91,-0.016213,5056375,2800,9.41,0.0123,-0.027237
2024-12-02,MSFT,Technology,391.76,378.69,-0.033353,4102916,2900,15.39,0.0137,-0.027237
2024-12-02,JNJ,Healthcare,135.43,133.86,-0.011579,8619599,380,23.64,0.0051,-0.027237
2024-12-02,PFE,Healthcare,21.34,20.14,-0.056313,10207839,160,34.16,0.0189,-0.027237
2024-12-02,JPM,Financials,115.62,114.75,-0.007538,9576859,540,26.72,0.0144,-0.027237
2024-12-02,BAC,Financials,25.51,24.37,-0.04487,1568700,260,5.99,0.0416,-0.027237
2024-12-02,XOM,Energy,68.88,69.12,0.003454,3450307,450,31.61,0.0188,-0.027237
2024-12-02,CVX,Energy,181.64,179.39,-0.012393,5241562,300,20.59,0.0183,-0.027237
2024-12-02,PG,Consumer,97.68,93.53,-0.042496,6616464,380,18.02,0.0272,-0.027237
2024-12-02,KO,Consumer,76.51,77.71,0.01564,3777567,260,17.5,0.0258,-0.027237
2024-12-04,AAPL,Technology,198.91,197.94,-0.004887,4319137,2800,12.67,0.012,-0.007061
2024-12-04,MSFT,Technology,378.69,372.68,-0.015865,5129273,2900,16.22,0.0179,-0.007061
2024-12-04,JNJ,Healthcare,133.86,131.11,-0.020559,1970932,380,28.04,0.0346,-0.007061
2024-12-04,PFE,Healthcare,20.14,20.38,0.011967,100000,160,29.25,0.0391,-0.007061
2024-12-04,JPM,Financials,114.75,112.09,-0.0232,2595013,540,32.03,0.0178,-0.007061
2024-12-04,BAC,Financials,24.37,24.44,0.002782,5960366,260,5,0.0202,-0.007061
2024-12-04,XOM,Energy,69.12,70.02,0.013038,7416527,450,6.18,0.0208,-0.007061
2024-12-04,CVX,Energy,179.39,177.33,-0.011479,4744369,300,22.91,0.034,-0.007061
2024-12-04,PG,Consumer,93.53,93.25,-0.00299,2572080,380,23.36,0.038,-0.007061
2024-12-04,KO,Consumer,77.71,78.77,0.013678,3160038,260,22.89,0.0212,-0.007061
2024-12-05,AAPL,Technology,197.94,195.16,-0.014044,5930502,2800,30.79,0.0256,0.009666
2024-12-05,MSFT,Technology,372.68,369.13,-0.009532,6434771,2900,37.53,0.0363,0.009666
2024-12-05,JNJ,Healthcare,131.11,132.88,0.013515,2639157,380,5,0.0222,0.009666
2024-12-05,PFE,Healthcare,20.38,20.62,0.011652,8349666,160,26.51,0.0315,0.009666
2024-12-05,JPM,Financials,112.09,115.37,0.029218,2882755,540,15.95,0.0144,0.009666
2024-12-05,BAC,Financials,24.44,25.07,0.025766,1849267,260,21.81,0.0188,0.009666
2024-12-05,XOM,Energy,70.02,71.62,0.022848,4735879,450,30.83,0.0397,0.009666
2024-12-05,CVX,Energy,177.33,183.04,0.032189,3305776,300,36.91,0.0329,0.009666
2024-12-05,PG,Consumer,93.25,92.09,-0.012418,3565076,380,5,0.0254,0.009666
2024-12-05,KO,Consumer,78.77,80.09,0.016771,7474850,260,18.78,0.0249,0.009666
2024-12-07,AAPL,Technology,195.16,196.69,0.007855,5221982,2800,12.75,0.0246,-0.004827
2024-12-07,MSFT,Technology,369.13,374.64,0.014936,5302846,2900,17.39,0.0357,-0.004827
2024-12-07,JNJ,Healthcare,132.88,132.54,-0.00255,5377156,380,34.1,0.0245,-0.004827
2024-12-07,PFE,Healthcare,20.62,20.92,0.014683,4858763,160,22.16,0.0266,-0.004827
2024-12-07,JPM,Financials,115.37,117.96,0.02248,2475728,540,28.53,0.0025,-0.004827
2024-12-07,BAC,Financials,25.07,25.04,-0.001109,3131219,260,19.25,0.0091,-0.004827
2024-12-07,XOM,Energy,71.62,69.93,-0.02353,3272210,450,23.15,0,-0.004827
2024-12-07,CVX,Energy,183.04,181.89,-0.006289,5510606,300,29.66,0.026,-0.004827
2024-12-07,PG,Consumer,92.09,91.33,-0.008227,3613469,380,7.64,0.0272,-0.004827
2024-12-07,KO,Consumer,80.09,77.57,-0.031436,5073939,260,29.88,0.0003,-0.004827
2024-12-08,AAPL,Technology,196.69,199.8,0.015817,5945255,2800,17.58,0.0214,0.007333
2024-12-08,MSFT,Technology,374.64,382.75,0.021656,8576691,2900,27.01,0.0201,0.007333
2024-12-08,JNJ,Healthcare,132.54,130.74,-0.01356,8878240,380,11.0,0.0272,0.007333
2024-12-08,PFE,Healthcare,20.92,21.01,0.004465,6938318,160,32.99,0.0154,0.007333
2024-12-08,JPM,Financials,117.96,120.18,0.018835,2433265,540,23.54,0.0324,0.007333
2024-12-08,BAC,Financials,25.04,25.19,0.006005,4357027,260,29.56,0.0266,0.007333
2024-12-08,XOM,Energy,69.93,70.4,0.006755,4781012,450,15.96,0.0342,0.007333
2024-12-08,CVX,Energy,181.89,186.17,0.023521,3783418,300,23.35,0.0242,0.007333
2024-12-08,PG,Consumer,91.33,93.21,0.020626,884767,380,17.63,0.03,0.007333
2024-12-08,KO,Consumer,77.57,76.8,-0.009866,5625119,260,13.73,0.0341,0.007333
2024-12-10,AAPL,Technology,199.8,192.09,-0.038583,6962681,2800,29.22,0.0299,0.005316
2024-12-10,MSFT,Technology,382.75,402.3,0.051081,1766086,2900,5,0.0293,0.005316
2024-12-10,JNJ,Healthcare,130.74,130.46,-0.002118,6976124,380,13.25,0.031,0.005316
2024-12-10,PFE,Healthcare,21.01,21.3,0.014002,5456230,160,22.02,0.0301,0.005316
2024-12-10,JPM,Financials,120.18,121.75,0.013098,2105318,540,20.36,0.016,0.005316
2024-12-10,BAC,Financials,25.19,24.93,-0.010165,7312219,260,17.52,0.0316,0.005316
2024-12-10,XOM,Energy,70.4,71.85,0.020634,5492669,450,32.04,0.0228,0.005316
2024-12-10,CVX,Energy,186.17,193.62,0.039995,2458984,300,17.98,0.0291,0.005316
2024-12-10,PG,Consumer,93.21,94.67,0.015691,7676406,380,17.15,0.0298,0.005316
2024-12-10,KO,Consumer,76.8,75.48,-0.017223,5175836,260,24.29,0.0166,0.005316
2024-12-11,AAPL,Technology,192.09,195.47,0.017584,2422924,2800,22.05,0.036,0.011174
2024-12-11,MSFT,Technology,402.3,403.9,0.003979,4450396,2900,30.89,0.0178,0.011174
2024-12-11,JNJ,Healthcare,130.46,134.62,0.031895,2525402,380,16.91,0.0148,0.011174
2024-12-11,PFE,Healthcare,21.3,21.5,0.009412,6631081,160,24.23,0.0172,0.011174
2024-12-11,JPM,Financials,121.75,125.56,0.031282,3939868,540,18.76,0.0224,0.011174
2024-12-11,BAC,Financials,24.93,24.93,0.000105,3536292,260,23.63,0.0273,0.011174
2024-12-11,XOM,Energy,71.85,73.5,0.022939,5630072,450,30.21,0.0168,0.011174
2024-12-11,CVX,Energy,193.62,199.35,0.029617,8318618,300,17.36,0.0334,0.011174
2024-12-11,PG,Consumer,94.67,93.62,-0.011099,5675901,380,16.85,0.0106,0.011174
2024-12-11,KO,Consumer,75.48,76.35,0.01146,3513353,260,23.73,0.0159,0.011174
2024-12-13,AAPL,Technology,195.47,196.01,0.002759,8804994,2800,6.57,0.0178,-0.001427
2024-12-13,MSFT,Technology,403.9,401.34,-0.006341,5032891,2900,5,0.0203,-0.001427
2024-12-13,JNJ,Healthcare,134.62,134.3,-0.002402,2322319,380,21.92,0.0145,-0.001427
2024-12-13,PFE,Healthcare,21.5,21.95,0.020974,4284010,160,17.94,0.02,-0.001427
2024-12-13,JPM,Financials,125.56,124.47,-0.00872,7404902,540,5,0.0032,-0.001427
2024-12-13,BAC,Financials,24.93,24.7,-0.009026,4537389,260,20.9,0.0232,-0.001427
2024-12-13,XOM,Energy,73.5,73.26,-0.003209,5961732,450,14.46,0.0195,-0.001427
2024-12-13,CVX,Energy,199.35,198.28,-0.005353,1790221,300,29.88,0.0252,-0.001427
2024-12-13,PG,Consumer,93.62,93.16,-0.004939,5540288,380,17.23,0.0256,-0.001427
2024-12-13,KO,Consumer,76.35,75.88,-0.006109,6505040,260,28.93,0.0167,-0.001427
2024-12-14,AAPL,Technology,196.01,195.14,-0.004449,5264309,2800,35.67,0.0149,-0.020572
2024-12-14,MSFT,Technology,401.34,377.31,-0.05987,6997077,2900,20.82,0.0166,-0.020572
2024-12-14,JNJ,Healthcare,134.3,131.51,-0.020803,7336887,380,18.52,0.0121,-0.020572
2024-12-14,PFE,Healthcare,21.95,21.69,-0.012037,4742233,160,5.82,0.0188,-0.020572
2024-12-14,JPM,Financials,124.47,118.3,-0.049563,6638686,540,26.64,0.0206,-0.020572
2024-12-14,BAC,Financials,24.7,24.28,-0.017087,1637371,260,20.07,0.0219,-0.020572
2024-12-14,XOM,Energy,73.26,71.92,-0.018238,4025523,450,35.71,0.0098,-0.020572
2024-12-14,CVX,Energy,198.28,198.14,-0.000682,6918207,300,25.28,0.0184,-0.020572
2024-12-14,PG,Consumer,93.16,89.25,-0.042023,6268651,380,5,0.0244,-0.020572
2024-12-14,KO,Consumer,75.88,74.7,-0.015585,5707619,260,23.45,0.006,-0.020572
2024-12-15,AAPL,Technology,195.14,192.09,-0.015611,10964651,2800,40.19,0.0192,-0.008573
2024-12-15,MSFT,Technology,377.31,375.49,-0.004828,2936382,2900,22.63,0.0356,-0.008573
2024-12-15,JNJ,Healthcare,131.51,128.43,-0.023449,9207044,380,11.87,0.017,-0.008573
2024-12-15,PFE,Healthcare,21.69,21.36,-0.01524,6450683,160,28.22,0.0177,-0.008573
2024-12-15,JPM,Financials,118.3,117.18,-0.009431,2074492,540,21.38,0.0253,-0.008573
2024-12-15,BAC,Financials,24.28,24.31,0.001313,2885353,260,18.25,0.0287,-0.008573
2024-12-15,XOM,Energy,71.92,70.6,-0.018355,5078004,450,13.99,0.0166,-0.008573
2024-12-15,CVX,Energy,198.14,196.11,-0.010225,7281466,300,26.41,0.0163,-0.008573
2024-12-15,PG,Consumer,89.25,87.76,-0.016672,3922598,380,21.06,0.0191,-0.008573
2024-12-15,KO,Consumer,74.7,74.02,-0.00913,5673934,260,26.23,0.0224,-0.008573
2024-12-17,AAPL,Technology,192.09,191.49,-0.003101,5563414,2800,32.95,0.0178,0.017468
2024-12-17,MSFT,Technology,375.49,382.09,0.017587,5571989,2900,24.07,0,0.017468
2024-12-17,JNJ,Healthcare,128.43,131.94,0.027329,3110080,380,11.11,0.0329,0.017468
2024-12-17,PFE,Healthcare,21.36,20.99,-0.01744,2167935,160,11.2,0.0042,0.017468
2024-12-17,JPM,Financials,117.18,118.09,0.007781,4566396,540,26.21,0.0367,0.017468
2024-12-17,BAC,Financials,24.31,24.56,0.010325,4569549,260,21.71,0.0194,0.017468
2024-12-17,XOM,Energy,70.6,71.76,0.016439,1599682,450,23.72,0.0134,0.017468
2024-12-17,CVX,Energy,196.11,201.22,0.026034,2747846,300,15.45,0.0227,0.017468
2024-12-17,PG,Consumer,87.76,89.67,0.021788,8737493,380,18.27,0.0378,0.017468
2024-12-17,KO,Consumer,74.02,75.81,0.024166,7232829,260,24.64,,0.017468
2024-12-18,AAPL,Technology,191.49,189.9,-0.008327,3163182,2800,25.78,0.0095,0.007192
2024-12-18,MSFT,Technology,382.09,384.79,0.007069,4128847,2900,39.08,0.0288,0.007192
2024-12-18,JNJ,Healthcare,131.94,129.75,-0.01657,6046080,380,23.11,0.0258,0.007192
2024-12-18,PFE,Healthcare,20.99,20.93,-0.002771,4022815,160,18.23,0.0291,0.007192
2024-12-18,JPM,Financials,118.09,116.84,-0.010604,5833382,540,24.54,0.0132,0.007192
2024-12-18,BAC,Financials,24.56,25.15,0.024097,3273568,260,17.36,0,0.007192
2024-12-18,XOM,Energy,71.76,71.78,0.000232,4999276,450,23.0,0.0346,0.007192
2024-12-18,CVX,Energy,201.22,202.13,0.004503,3618646,300,22.36,0.0073,0.007192
2024-12-18,PG,Consumer,89.67,90.28,0.006817,1541981,380,11.97,0.0247,0.007192
2024-12-18,KO,Consumer,75.81,76.71,0.011808,4274130,260,16.07,0.0214,0.007192
2024-12-20,AAPL,Technology,189.9,192.27,0.012477,10065304,2800,12.61,0.0044,0.009135
2024-12-20,MSFT,Technology,384.79,376.87,-0.020578,4498380,2900,33.27,0.016,0.009135
2024-12-20,JNJ,Healthcare,129.75,133.42,0.028296,5825978,380,28.11,0.0272,0.009135
2024-12-20,PFE,Healthcare,20.93,20.68,-0.012146,4187427,160,27.57,0.0178,0.009135
2024-12-20,JPM,Financials,116.84,118.02,0.010094,6036834,540,31.35,0.0211,0.009135
2024-12-20,BAC,Financials,25.15,25.17,0.000822,1802147,260,8.77,0.0313,0.009135
2024-12-20,XOM,Energy,71.78,72.6,0.011385,3573611,450,21.71,0.0242,0.009135
2024-12-20,CVX,Energy,202.13,202.05,-0.000389,9113054,300,33.63,0.0077,0.009135
2024-12-20,PG,Consumer,90.28,90.87,0.006503,4190545,380,14.14,0.0105,0.009135
2024-12-20,KO,Consumer,76.71,75.5,-0.015817,3338663,260,28.94,0.0237,0.009135
2024-12-21,AAPL,Technology,192.27,194.24,0.010224,9228833,2800,17.99,0.0237,0.014481
2024-12-21,MSFT,Technology,376.87,380.01,0.008339,2906110,2900,32.56,0.0093,0.014481
2024-12-21,JNJ,Healthcare,133.42,138.63,0.039083,3062588,380,13.19,0.0117,0.014481
2024-12-21,PFE,Healthcare,20.68,21.19,0.024802,3501022,160,18.77,0.0201,0.014481
2024-12-21,JPM,Financials,118.02,117.88,-0.0012,2628099,540,14.73,0.0271,0.014481
2024-12-21,BAC,Financials,25.17,25.69,0.020611,3659408,260,20.22,0.0144,0.014481
2024-12-21,XOM,Energy,72.6,74.62,0.027884,3104999,450,17.75,0,0.014481
2024-12-21,CVX,Energy,202.05,202.89,0.004161,9102696,300,6.62,0.035,0.014481
2024-12-21,PG,Consumer,90.87,92.54,0.018332,7262970,380,30.72,0.0242,0.014481
2024-12-21,KO,Consumer,75.5,78.94,0.045553,3691133,260,28.5,0.0245,0.014481
2024-12-23,AAPL,Technology,194.24,195.28,0.005372,6107769,2800,32.25,0.0192,0.001096
2024-12-23,MSFT,Technology,380.01,375.27,-0.012479,3023090,2900,30.99,0.0145,0.001096
